track_id,track_title,artist_name,artist_id,track_popularity,track_explicit,spotify_url,preview_url,duration_ms,danceability,energy,key,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence
4Q3GSw3CR92lKtPFmKQl90,worm food,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,51,False,https://open.spotify.com/track/4Q3GSw3CR92lKtPFmKQl90,https://p.scdn.co/mp3-preview/cc26ba8bbabd1f18a88141c40b663ccf2d773c50?cid=5bae1e05720d486a8bef2310f63cdb05,237706,0.572,0.347,1,0.00164,0.103,-10.6,1,0.0312,137.846,4,0.187
5oKMLlERw63ITQFKaa8V1o,kill u,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,49,False,https://open.spotify.com/track/5oKMLlERw63ITQFKaa8V1o,https://p.scdn.co/mp3-preview/8ec7ccb17c0a10d84ed9d483df180c6cd129faa1?cid=5bae1e05720d486a8bef2310f63cdb05,224586,0.519,0.694,9,0.000244,0.113,-8.934,1,0.0443,146.929,4,0.216
2AQdzXePqssMvFJwzbKwAw,frog,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,47,False,https://open.spotify.com/track/2AQdzXePqssMvFJwzbKwAw,https://p.scdn.co/mp3-preview/f42841d3eb81a5d4e80978e1715458f0b5ed37cf?cid=5bae1e05720d486a8bef2310f63cdb05,206293,0.606,0.473,5,0.000304,0.103,-9.468,1,0.0258,152.552,4,0.579
4NlRBHQFKKgTJiDWG02fIV,a kind thing to do (feat. Vic Fuentes),Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,56,True,https://open.spotify.com/track/4NlRBHQFKKgTJiDWG02fIV,https://p.scdn.co/mp3-preview/1e752427cbb8601710d66e3a1fa6db2b45813b3c?cid=5bae1e05720d486a8bef2310f63cdb05,247013,0.547,0.268,4,2.97e-05,0.12,-12.361,1,0.044,120.278,4,0.343
0nldraDxkeNlhAX5sLrK9u,1994,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,50,False,https://open.spotify.com/track/0nldraDxkeNlhAX5sLrK9u,https://p.scdn.co/mp3-preview/5dcdc54b41c6cb0f51810a29de96b7117a1b193a?cid=5bae1e05720d486a8bef2310f63cdb05,203533,0.424,0.654,7,0.00117,0.0952,-8.105,1,0.0344,124.796,4,0.372
7yQKapIDUatR2R6xAgU5FB,better,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,48,False,https://open.spotify.com/track/7yQKapIDUatR2R6xAgU5FB,https://p.scdn.co/mp3-preview/db75093e277111671f1e940fce4d365998fbb3b5?cid=5bae1e05720d486a8bef2310f63cdb05,180626,0.613,0.32,3,0.00613,0.104,-17.279,1,0.0375,155.741,4,0.536
60wA9v9OWr705jZI5dpnxZ,wasabi,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,45,False,https://open.spotify.com/track/60wA9v9OWr705jZI5dpnxZ,https://p.scdn.co/mp3-preview/1857711ee36b765be5ec442579259f33a8a0ed74?cid=5bae1e05720d486a8bef2310f63cdb05,194906,0.416,0.19,1,0.00023,0.118,-16.193,1,0.0335,130.063,4,0.241
1oPd8gfPWu6zeKQX9flbpk,fall in love with a girl (feat. Beabadoobee),Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,53,True,https://open.spotify.com/track/1oPd8gfPWu6zeKQX9flbpk,https://p.scdn.co/mp3-preview/715b6e267aa0d3ae8f893c4b7223c1fda1864bdc?cid=5bae1e05720d486a8bef2310f63cdb05,190853,0.684,0.506,10,3.61e-05,0.0969,-8.23,1,0.0292,107.056,4,0.398
1oPd8gfPWu6zeKQX9flbpk,fall in love with a girl (feat. Beabadoobee),beabadoobee,35l9BRT7MXmM8bv2WDQiyB,53,True,https://open.spotify.com/track/1oPd8gfPWu6zeKQX9flbpk,https://p.scdn.co/mp3-preview/715b6e267aa0d3ae8f893c4b7223c1fda1864bdc?cid=5bae1e05720d486a8bef2310f63cdb05,190853,0.684,0.506,10,3.61e-05,0.0969,-8.23,1,0.0292,107.056,4,0.398
6Eig5FJdHkF3Hn9RFkKfCZ,grey space (feat. Chloe Moriondo),Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,47,False,https://open.spotify.com/track/6Eig5FJdHkF3Hn9RFkKfCZ,https://p.scdn.co/mp3-preview/e1e29c2b6174d2f5c58c153b5d75b66786c2cc9b?cid=5bae1e05720d486a8bef2310f63cdb05,176746,0.576,0.606,9,0.311,0.0893,-10.787,1,0.037,148.051,3,0.565
6Eig5FJdHkF3Hn9RFkKfCZ,grey space (feat. Chloe Moriondo),chloe moriondo,3P4vW5tzQvmuoNaFQqzy9q,47,False,https://open.spotify.com/track/6Eig5FJdHkF3Hn9RFkKfCZ,https://p.scdn.co/mp3-preview/e1e29c2b6174d2f5c58c153b5d75b66786c2cc9b?cid=5bae1e05720d486a8bef2310f63cdb05,176746,0.576,0.606,9,0.311,0.0893,-10.787,1,0.037,148.051,3,0.565
08noUkx67pSwQuHnFhIcsF,heart attack,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,49,True,https://open.spotify.com/track/08noUkx67pSwQuHnFhIcsF,https://p.scdn.co/mp3-preview/ad8605b0a6531ff6ed40b77c8d35473fccd4b517?cid=5bae1e05720d486a8bef2310f63cdb05,206280,0.703,0.7,0,0.051,0.117,-7.741,1,0.0307,132.997,4,0.528
68AdWVM9g4FrUiDAK3gCUj,i swear to god,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,44,True,https://open.spotify.com/track/68AdWVM9g4FrUiDAK3gCUj,https://p.scdn.co/mp3-preview/8d4ec744fb8d479b0230e474daeeb5d8028953ba?cid=5bae1e05720d486a8bef2310f63cdb05,168813,0.606,0.245,11,9.86e-05,0.11,-12.436,1,0.026,83.029,4,0.205
6b1vPZ7Rq6Ojar4PvSVGhZ,juno,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,45,False,https://open.spotify.com/track/6b1vPZ7Rq6Ojar4PvSVGhZ,https://p.scdn.co/mp3-preview/26f5ae744beefaeb4e95026adbda1e2335236c88?cid=5bae1e05720d486a8bef2310f63cdb05,192826,0.575,0.236,2,0.0297,0.182,-18.409,1,0.0336,125.161,4,0.225
5fEAcD1u2dsxjdvYdee9DN,laundry day,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,46,False,https://open.spotify.com/track/5fEAcD1u2dsxjdvYdee9DN,https://p.scdn.co/mp3-preview/c8c5969438c26f5572e713443b17ac43d51b5429?cid=5bae1e05720d486a8bef2310f63cdb05,206133,0.565,0.397,2,0.0369,0.626,-11.713,1,0.0275,151.997,4,0.515
167NK7xPIRNKnSmUE9dBrQ,Idea of Her,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,56,False,https://open.spotify.com/track/167NK7xPIRNKnSmUE9dBrQ,https://p.scdn.co/mp3-preview/71ae35017fff75f25a12fd226b08e164e347c005?cid=5bae1e05720d486a8bef2310f63cdb05,168960,0.518,0.423,9,0,0.0765,-8.818,1,0.0284,129.905,3,0.323
1Q5ycb9p1BhVOsuXRszaRQ,Ur Gonna Wish U Believed Me,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,46,False,https://open.spotify.com/track/1Q5ycb9p1BhVOsuXRszaRQ,https://p.scdn.co/mp3-preview/1bb76fe6cfa3b65fba66b66376d8a256a996e1d1?cid=5bae1e05720d486a8bef2310f63cdb05,271420,0.568,0.453,4,0.0224,0.135,-7.453,1,0.0258,134.996,4,0.224
5TW7395TWkfJdUmSOZ5521,Paul,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,46,False,https://open.spotify.com/track/5TW7395TWkfJdUmSOZ5521,https://p.scdn.co/mp3-preview/e8cd0c1d366258f8bc465c07ed4059a66946d88f?cid=5bae1e05720d486a8bef2310f63cdb05,187121,0.587,0.167,1,0,0.109,-14.868,1,0.0377,120.36,4,0.183
4Meozq6B8bPosL1xk97I0E,I Want to Meet Ur Dog,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,42,False,https://open.spotify.com/track/4Meozq6B8bPosL1xk97I0E,https://p.scdn.co/mp3-preview/961e5a52cdfe3efe78616a9526f1088fccdc24b3?cid=5bae1e05720d486a8bef2310f63cdb05,108426,0.735,0.429,6,0.000578,0.168,-9.81,1,0.029,96.017,4,0.691
60u9WxwtzTagxLsuDLD6eC,Let Me Feel Low (feat. Miloe),Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,41,False,https://open.spotify.com/track/60u9WxwtzTagxLsuDLD6eC,https://p.scdn.co/mp3-preview/a8b270840e1a71919491a8e3ae96fb1949937e7d?cid=5bae1e05720d486a8bef2310f63cdb05,275145,0.728,0.456,7,0.0467,0.0855,-7.93,1,0.0279,114.008,4,0.136
7zNwTxHeXHTJ8hUkFMGx1U,Guilty,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,51,False,https://open.spotify.com/track/7zNwTxHeXHTJ8hUkFMGx1U,https://p.scdn.co/mp3-preview/dc92d2170f74b24b737b3ebc4d1298920846994c?cid=5bae1e05720d486a8bef2310f63cdb05,240333,0.437,0.332,11,0.000142,0.361,-10.808,1,0.0341,123.64,4,0.173
6pBhTso2CunJG9lIRw8MAp,Sharpener,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,48,False,https://open.spotify.com/track/6pBhTso2CunJG9lIRw8MAp,https://p.scdn.co/mp3-preview/01bf7b2b8b3145880ab5d061892a16994a577a1c?cid=5bae1e05720d486a8bef2310f63cdb05,237641,0.671,0.405,5,0.00053,0.122,-10.811,1,0.0342,105.971,4,0.272
1Yp44j6jyKbMtR0QK3rTH9,Sweet Tooth,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,38,False,https://open.spotify.com/track/1Yp44j6jyKbMtR0QK3rTH9,https://p.scdn.co/mp3-preview/6e54c54bf3b14e1679b7037d3d9a7446027295eb?cid=5bae1e05720d486a8bef2310f63cdb05,246250,0.572,0.31,0,1.97e-06,0.112,-13.208,1,0.0318,139.715,4,0.241
07V6iTre4FmgDwv5odwZav,For You,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,31,False,https://open.spotify.com/track/07V6iTre4FmgDwv5odwZav,https://p.scdn.co/mp3-preview/c4c701f7a70aad11aba13948347647643a9eeee7?cid=5bae1e05720d486a8bef2310f63cdb05,132000,0.354,0.53,0,0.000673,0.101,-11.848,1,0.0446,129.977,4,0.0334
2cD0hqVM5pi4Qx0yFIm6Nk,Telescope,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,33,False,https://open.spotify.com/track/2cD0hqVM5pi4Qx0yFIm6Nk,https://p.scdn.co/mp3-preview/031da2d0a0f8841d112f5c18ffe75b8964042f85?cid=5bae1e05720d486a8bef2310f63cdb05,170021,0.666,0.29,4,4.7e-05,0.334,-14.922,1,0.0357,104.993,4,0.415
2qsDP91wZWW6bEYaL398HW,Feb 14,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,32,False,https://open.spotify.com/track/2qsDP91wZWW6bEYaL398HW,https://p.scdn.co/mp3-preview/f7798b729e268ea2c038e179c195ea88b587cd2d?cid=5bae1e05720d486a8bef2310f63cdb05,273993,0.711,0.357,7,0.00149,0.0843,-13.505,1,0.0326,112.008,4,0.322
3mUA10mwfwejjsDNKD2LFo,Pyjama Pants,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,33,False,https://open.spotify.com/track/3mUA10mwfwejjsDNKD2LFo,https://p.scdn.co/mp3-preview/a23926e544b268add2461d111600ed11b27364e3?cid=5bae1e05720d486a8bef2310f63cdb05,238881,0.579,0.338,9,5.48e-06,0.0951,-14.32,1,0.0372,120.193,4,0.111
6sAUc6e1YIG71iEUYGzxgj,Trying,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,34,False,https://open.spotify.com/track/6sAUc6e1YIG71iEUYGzxgj,https://p.scdn.co/mp3-preview/8c28e979fc53848bbd1d66edd6e2ffe9d334b082?cid=5bae1e05720d486a8bef2310f63cdb05,259793,0.67,0.431,9,4.16e-06,0.115,-13.083,1,0.0292,125.034,4,0.224
6XLqTfCXR4jsX7gtblVCFa,Things That Make It Warm,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,33,False,https://open.spotify.com/track/6XLqTfCXR4jsX7gtblVCFa,https://p.scdn.co/mp3-preview/717218da794ae6b1460d515c4f6f930fc8d435ce?cid=5bae1e05720d486a8bef2310f63cdb05,185500,0.716,0.16,2,0,0.11,-16.997,1,0.0424,119.877,3,0.513
2H4kWAoUliaHIBJu8x0DMo,Snail (feat. Chloe Moriondo),Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,32,False,https://open.spotify.com/track/2H4kWAoUliaHIBJu8x0DMo,https://p.scdn.co/mp3-preview/8fc24c9ed31775ad7acd3d05db6e8be0706d81d7?cid=5bae1e05720d486a8bef2310f63cdb05,230906,0.659,0.313,10,6.09e-06,0.0927,-12.031,1,0.0389,124.867,4,0.23
2H4kWAoUliaHIBJu8x0DMo,Snail (feat. Chloe Moriondo),chloe moriondo,3P4vW5tzQvmuoNaFQqzy9q,32,False,https://open.spotify.com/track/2H4kWAoUliaHIBJu8x0DMo,https://p.scdn.co/mp3-preview/8fc24c9ed31775ad7acd3d05db6e8be0706d81d7?cid=5bae1e05720d486a8bef2310f63cdb05,230906,0.659,0.313,10,6.09e-06,0.0927,-12.031,1,0.0389,124.867,4,0.23
2p7STVwYv0gJs12Do0bPpw,Wishing Well,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,30,True,https://open.spotify.com/track/2p7STVwYv0gJs12Do0bPpw,https://p.scdn.co/mp3-preview/5875f775e2c4f431f80687e60b6c367c9789c281?cid=5bae1e05720d486a8bef2310f63cdb05,204045,0.776,0.275,7,0.000142,0.0553,-13.812,1,0.0368,110.105,4,0.613
0PInr4MtZgWD1YJ381yvC3,I Miss My Mum,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,31,False,https://open.spotify.com/track/0PInr4MtZgWD1YJ381yvC3,https://p.scdn.co/mp3-preview/85af43413f1fbe6ed042fcc00667baed2a1e661c?cid=5bae1e05720d486a8bef2310f63cdb05,177224,0.645,0.303,11,2e-05,0.136,-14.237,1,0.0317,75.822,4,0.349
4tcJgC0AEtu2GSONL6fTVL,Empty Bed,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,35,False,https://open.spotify.com/track/4tcJgC0AEtu2GSONL6fTVL,https://p.scdn.co/mp3-preview/2935a82a0168b48e2ce5c69041245936c6d1d08e?cid=5bae1e05720d486a8bef2310f63cdb05,205939,0.792,0.272,3,0.00118,0.0775,-13.983,1,0.0545,73.956,4,0.527
1IAj4f4tlIxb3tHwRbmC8X,Sweet Tooth - Demo,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,34,False,https://open.spotify.com/track/1IAj4f4tlIxb3tHwRbmC8X,https://p.scdn.co/mp3-preview/a546aaf85a661cb715fb7b522439198b4e69d704?cid=5bae1e05720d486a8bef2310f63cdb05,227244,0.568,0.164,0,0.000303,0.0727,-14.896,1,0.0416,141.804,3,0.271
0LvFKJ42WBfMkZz9as8NqO,Telescope - Demo,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,30,False,https://open.spotify.com/track/0LvFKJ42WBfMkZz9as8NqO,https://p.scdn.co/mp3-preview/2212ed4e069d40fc0bbf8b85e954faaa711dd478?cid=5bae1e05720d486a8bef2310f63cdb05,86534,0.815,0.415,9,0.189,0.0984,-11.265,1,0.0794,104.363,4,0.827
00GWK0u4U6Ev7d87xBwU1H,PJ Pants - Demo,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,31,False,https://open.spotify.com/track/00GWK0u4U6Ev7d87xBwU1H,https://p.scdn.co/mp3-preview/ea9609480851632636ea35935206b71f829c8f32?cid=5bae1e05720d486a8bef2310f63cdb05,226061,0.59,0.432,9,0.145,0.685,-8.961,1,0.04,127.362,4,0.385
2s7sgKwZ2oHrTFZJBPfwmM,Mum - Demo,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,31,False,https://open.spotify.com/track/2s7sgKwZ2oHrTFZJBPfwmM,https://p.scdn.co/mp3-preview/28971f8930f3ca7c175a4252f1f17e548c8887f6?cid=5bae1e05720d486a8bef2310f63cdb05,94053,0.489,0.192,0,0.000227,0.127,-12.847,1,0.0474,94.033,4,0.257
5ESPZDIqe8cNjH7AgwDCJW,Green - Live at Hoxton Hall,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,33,False,https://open.spotify.com/track/5ESPZDIqe8cNjH7AgwDCJW,https://p.scdn.co/mp3-preview/a9ae3adda3608960df676b313278198da240e98b?cid=5bae1e05720d486a8bef2310f63cdb05,263290,0.538,0.487,2,0,0.688,-7.557,1,0.0292,140.604,4,0.292
5Rme6EiS3Bpu2bZ9Lm2dKe,888 - Live at Hoxton Hall,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,33,False,https://open.spotify.com/track/5Rme6EiS3Bpu2bZ9Lm2dKe,https://p.scdn.co/mp3-preview/176b3055bde6bed6584edee058fef085802fa2ac?cid=5bae1e05720d486a8bef2310f63cdb05,239858,0.429,0.207,0,0,0.729,-11.544,1,0.0327,79.774,3,0.131
6yxIpOHWZpEuk7xmSAqEA7,Juliet - Live at Hoxton Hall,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,35,False,https://open.spotify.com/track/6yxIpOHWZpEuk7xmSAqEA7,https://p.scdn.co/mp3-preview/51ac73b300ca95670c81d9bef8d13871d8f63408?cid=5bae1e05720d486a8bef2310f63cdb05,323677,0.578,0.534,1,0,0.933,-5.418,1,0.0261,130.711,4,0.338
5AWULaFp4cqXXr82LXkDP1,Advice - Live at Hoxton Hall,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,31,False,https://open.spotify.com/track/5AWULaFp4cqXXr82LXkDP1,https://p.scdn.co/mp3-preview/686df6d41321e4757a0cd959a4ce9672001d583e?cid=5bae1e05720d486a8bef2310f63cdb05,270219,0.675,0.646,0,1.75e-06,0.67,-7.682,1,0.0329,107.091,4,0.415
0RtWlk9X9HjooEMxuyWMEd,Dear - Live at Hoxton Hall,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,31,False,https://open.spotify.com/track/0RtWlk9X9HjooEMxuyWMEd,https://p.scdn.co/mp3-preview/fad0c9559f78610d3821fd445d2c3f4f80e9c976?cid=5bae1e05720d486a8bef2310f63cdb05,320735,0.461,0.242,7,0,0.716,-7.437,1,0.0291,70.661,4,0.148
74eTxGG9dTmUoHXsURyksW,Home - Live at Hoxton Hall,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,34,False,https://open.spotify.com/track/74eTxGG9dTmUoHXsURyksW,https://p.scdn.co/mp3-preview/8e2cd1ad136429261ffacd96e72acd80e2d54bf3?cid=5bae1e05720d486a8bef2310f63cdb05,321783,0.463,0.262,0,4.1e-05,0.708,-11.597,1,0.0358,120.347,4,0.111
1VKvhM1Z0564ArGGKvSYI7,Feb 14 - Live at Hoxton Hall,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,31,False,https://open.spotify.com/track/1VKvhM1Z0564ArGGKvSYI7,https://p.scdn.co/mp3-preview/a8e1318e9564a772fab7b07f2c63a8cca8ec1ae7?cid=5bae1e05720d486a8bef2310f63cdb05,259535,0.527,0.196,7,6.43e-06,0.709,-14.616,1,0.0353,115.717,4,0.242
2MTvXk8E2Lm2dkgu4Jwm7j,Things That Make It Warm - Live at Hoxton Hall,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,30,False,https://open.spotify.com/track/2MTvXk8E2Lm2dkgu4Jwm7j,https://p.scdn.co/mp3-preview/26b60beaeecac19ff063c5baa0cd8c30044fb9bd?cid=5bae1e05720d486a8bef2310f63cdb05,183336,0.477,0.149,2,0,0.703,-18.154,1,0.0387,122.262,3,0.334
5g5OkvTCap0ici96lntkP3,Devil Town - Live at Hoxton Hall,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,40,False,https://open.spotify.com/track/5g5OkvTCap0ici96lntkP3,https://p.scdn.co/mp3-preview/9ebec0af44d4204dcc2240c2990b473bf6fc6746?cid=5bae1e05720d486a8bef2310f63cdb05,299004,0.414,0.449,5,9.52e-06,0.681,-8.589,1,0.0392,74.307,4,0.206
5Whg7oedHh9U0OyAKF6HKt,Lemon Boy - Live at Hoxton Hall,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,34,False,https://open.spotify.com/track/5Whg7oedHh9U0OyAKF6HKt,https://p.scdn.co/mp3-preview/b6cd38574a43d41fe59806ded8fe632215d736bf?cid=5bae1e05720d486a8bef2310f63cdb05,336550,0.588,0.471,2,0,0.701,-8.619,1,0.0299,138.689,4,0.325
06JLXBObNIZQp4jnUeFEFn,Talk to Me - Live at Hoxton Hall,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,33,False,https://open.spotify.com/track/06JLXBObNIZQp4jnUeFEFn,https://p.scdn.co/mp3-preview/accf669a7c6a1d42e14d3d2ed6450cfd08a50143?cid=5bae1e05720d486a8bef2310f63cdb05,316233,0.594,0.307,4,0,0.708,-9.441,1,0.0375,128.618,4,0.234
3a5ewGkgccWzjE31xD2mTt,Just Add Water - Live at Hoxton Hall,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,32,False,https://open.spotify.com/track/3a5ewGkgccWzjE31xD2mTt,https://p.scdn.co/mp3-preview/2ee56d575e0e79bbbf3ab2211c1173314f6e4240?cid=5bae1e05720d486a8bef2310f63cdb05,264046,0.516,0.137,0,0,0.711,-10.383,1,0.0323,134.821,4,0.136
4rR8Y0WTMV7aV9gShv4oUm,Boys Will Be Bugs - Live at Hoxton Hall,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,39,True,https://open.spotify.com/track/4rR8Y0WTMV7aV9gShv4oUm,https://p.scdn.co/mp3-preview/1656236c645d6d5c48370a9074b4fad7da72d277?cid=5bae1e05720d486a8bef2310f63cdb05,279625,0.651,0.756,0,0,0.893,-6.005,1,0.0279,88.288,4,0.609
45ROR8UMn60YEVQnDy0uVF,Juliet,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,76,True,https://open.spotify.com/track/45ROR8UMn60YEVQnDy0uVF,https://p.scdn.co/mp3-preview/b40088e65a96ab290ceedf8450e89c161d788017?cid=5bae1e05720d486a8bef2310f63cdb05,278991,0.546,0.586,6,0.00114,0.0562,-8.488,1,0.0313,131.778,4,0.364
6suYoN4gFkanqOBn5yRnJC,Boys Will Be Bugs,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,73,True,https://open.spotify.com/track/6suYoN4gFkanqOBn5yRnJC,https://p.scdn.co/mp3-preview/a79b872605799b83c0d8201448dcb43bc5e0e5f9?cid=5bae1e05720d486a8bef2310f63cdb05,329049,0.486,0.528,1,1.4e-05,0.106,-11.722,1,0.0463,178.519,4,0.452
0j8qrae63Uhvp3d14FViWY,Waves - Piano,chloe moriondo,3P4vW5tzQvmuoNaFQqzy9q,36,False,https://open.spotify.com/track/0j8qrae63Uhvp3d14FViWY,https://p.scdn.co/mp3-preview/9597c6964609f833e43bde7decf30887ccd8df19?cid=5bae1e05720d486a8bef2310f63cdb05,177124,0.506,0.122,8,0,0.0934,-14.13,0,0.0461,64.659,4,0.288
6BxR6uUkmeMPtsyuDgHZmu,Advice,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,47,True,https://open.spotify.com/track/6BxR6uUkmeMPtsyuDgHZmu,https://p.scdn.co/mp3-preview/aa3302c486cfec4d7be9d1e9dd92864c3f45bf45?cid=5bae1e05720d486a8bef2310f63cdb05,264504,0.625,0.824,0,1.09e-06,0.117,-9.241,1,0.0396,107.979,4,0.384
42iNQtnKOBSn3YQebjQApn,Self Control,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,45,False,https://open.spotify.com/track/42iNQtnKOBSn3YQebjQApn,https://p.scdn.co/mp3-preview/cb76fb57999a1af7cafc2c8913cbbaaab5c86c2f?cid=5bae1e05720d486a8bef2310f63cdb05,232678,0.672,0.25,8,0,0.271,-13.178,1,0.0426,83.997,4,0.534
7KVA9XflawdJaRBd1XYkJu,Hug All Ur Friends,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,59,True,https://open.spotify.com/track/7KVA9XflawdJaRBd1XYkJu,https://p.scdn.co/mp3-preview/cbba9decb540326d8a526eb63e98055794d613d0?cid=5bae1e05720d486a8bef2310f63cdb05,335101,0.621,0.177,7,0,0.0709,-13.087,1,0.0433,129.88,3,0.0787
34gebeMkPZbkcWX9CZo7Gp,Somebody's Baby,Sidney Gish,2orBKFyc84jo9AZH5jarhI,35,False,https://open.spotify.com/track/34gebeMkPZbkcWX9CZo7Gp,https://p.scdn.co/mp3-preview/583257b2faaced57275d95b80cac35a853032b74?cid=5bae1e05720d486a8bef2310f63cdb05,193655,0.687,0.471,9,0.00879,0.286,-12.324,1,0.0399,145.096,4,0.896
3Yvk0ZLxMlt6ioasvdN6vB,Lemon Boy,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,68,False,https://open.spotify.com/track/3Yvk0ZLxMlt6ioasvdN6vB,https://p.scdn.co/mp3-preview/1afca0db8b7b83784384b3086e7f216d4dbfae0b?cid=5bae1e05720d486a8bef2310f63cdb05,272902,0.509,0.478,4,1.4e-06,0.0891,-10.051,1,0.0392,139.926,4,0.323
2PfkfkaO9okAk0OxC4ggy5,Green,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,58,False,https://open.spotify.com/track/2PfkfkaO9okAk0OxC4ggy5,https://p.scdn.co/mp3-preview/0e5602e2ef6455febf7fd2b7050408615a7264f3?cid=5bae1e05720d486a8bef2310f63cdb05,270429,0.425,0.34,2,0,0.117,-11.208,1,0.035,134.981,3,0.117
6GrH3wl9FqtpNazArMvsP0,It's U,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,58,False,https://open.spotify.com/track/6GrH3wl9FqtpNazArMvsP0,https://p.scdn.co/mp3-preview/652fa6749efb80b0feb496f49cf60a99f4871b42?cid=5bae1e05720d486a8bef2310f63cdb05,252708,0.613,0.364,6,0,0.119,-11.474,1,0.0274,120.082,4,0.149
7asyVbwQE7IbA3x2be7bdI,Fool,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,65,False,https://open.spotify.com/track/7asyVbwQE7IbA3x2be7bdI,https://p.scdn.co/mp3-preview/a9f92deedcaeb5993a43000e204e7241cf548037?cid=5bae1e05720d486a8bef2310f63cdb05,233785,0.675,0.464,1,0.073,0.0711,-9.277,1,0.151,79.55,4,0.129
3EE00p7Slt5bWFr2cSQgrs,Another One of Those Days,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,53,False,https://open.spotify.com/track/3EE00p7Slt5bWFr2cSQgrs,https://p.scdn.co/mp3-preview/b62a834ea2c0a0f7f68e533e3bbd5064fc38c18c?cid=5bae1e05720d486a8bef2310f63cdb05,246041,0.603,0.546,0,0,0.0851,-9.366,0,0.0267,134.968,4,0.375
2iDrjYRiPgzDUCGVG5WCUK,Taking Care of Things,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,46,False,https://open.spotify.com/track/2iDrjYRiPgzDUCGVG5WCUK,https://p.scdn.co/mp3-preview/f2296776a015fa16753592673bf46bba5220fa13?cid=5bae1e05720d486a8bef2310f63cdb05,248133,0.603,0.352,6,1.64e-05,0.146,-11.571,1,0.0252,93.002,4,0.309
3dYkTjRsmG2BHjGcPvLExL,Big Bowl in the Sky,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8,46,False,https://open.spotify.com/track/3dYkTjRsmG2BHjGcPvLExL,https://p.scdn.co/mp3-preview/b1128deceae0ef16877b1b27db97dc481cfb9ad9?cid=5bae1e05720d486a8bef2310f63cdb05,163500,0.613,0.145,1,0,0.0795,-12.217,1,0.0724,125.789,4,0.385
